Chr	start	end	C_count	CT_count
chr1	24000000	24100000	3650	41640
chr1	24100000	24200000	4356	46599
chr1	24200000	24300000	3772	41990
chr1	24300000	24400000	4331	42714
chr1	24400000	24500000	4111	45273
chr1	24500000	24600000	2571	37404
chr1	24600000	24700000	3301	41004
chr1	24700000	24800000	4102	41624
chr1	24800000	24900000	3251	39823
chr1	24900000	25000000	1721	43293
chr1	25000000	25100000	4824	39713
chr1	25100000	25200000	6637	40336
chr1	25200000	25300000	3629	44889
chr1	25300000	25400000	2267	41262
chr1	25400000	25500000	2961	44614
chr1	25500000	25600000	2026	41611
chr1	25600000	25700000	3012	43182
chr1	25700000	25800000	3319	40721
chr1	25800000	25900000	1717	39260
chr1	25900000	26000000	3138	39661
chr1	26000000	26100000	2834	47004
chr1	26100000	26200000	1815	41330
chr1	26200000	26300000	1070	41277
chr1	26300000	26400000	4075	46314
chr1	26400000	26500000	1523	43400
chr1	26500000	26600000	1708	46610
chr1	26600000	26700000	2278	46557
chr1	26700000	26800000	3240	44324
chr1	26800000	26900000	2774	43446
chr1	26900000	27000000	2096	46556
chr1	27000000	27100000	2552	44522
chr1	27100000	27200000	1316	47062
chr1	27200000	27300000	2672	44246
chr1	27300000	27400000	1806	44582
chr1	27400000	27500000	1967	45458
chr1	27500000	27600000	1618	42919
chr1	27600000	27700000	3411	43152
chr1	27700000	27800000	1630	46844
chr1	27800000	27900000	2467	45694
chr1	27900000	28000000	2080	42898
chr1	28000000	28100000	1884	41921
chr1	28100000	28200000	1703	48209
chr1	28200000	28300000	1791	49316
chr1	28300000	28400000	1883	45490
chr1	28400000	28500000	1556	47757
chr1	28500000	28600000	2200	48498
chr1	28600000	28700000	1823	45736
chr1	28700000	28800000	2418	43061
chr1	28800000	28900000	2079	45658
chr1	28900000	29000000	2145	46196
chr1	29000000	29100000	2930	46674
chr1	29100000	29200000	1888	45708
chr1	29200000	29300000	1954	45705
chr1	29300000	29400000	1973	46960
chr1	29400000	29500000	3251	47836
chr1	29500000	29600000	2076	48968
chr1	29600000	29700000	2584	47357
chr1	29700000	29800000	4182	48330
chr1	29800000	29900000	2477	46013
chr1	29900000	30000000	2196	43951
chr1	30000000	30100000	3010	43286
chr1	30100000	30200000	2092	46843
chr1	30200000	30300000	2941	47104
chr1	30300000	30400000	1148	43487
chr1	30400000	30427671	1232	14164
chr2	0	100000	21988	81396
chr2	100000	200000	4733	47108
chr2	200000	300000	3387	43981
chr2	300000	400000	4032	44250
chr2	400000	500000	3691	44470
chr2	500000	600000	7239	38824
chr2	600000	700000	4624	41425
chr2	700000	800000	10037	40306
chr2	800000	900000	11529	40946
chr2	900000	1000000	14556	47816
chr2	1000000	1100000	8879	41925
chr2	1100000	1200000	13279	43050
chr2	1200000	1300000	25202	41843
chr2	1300000	1400000	17164	34269
chr2	1400000	1500000	21696	42364
chr2	1500000	1600000	15450	40762
chr2	1600000	1700000	20327	41253
chr2	1700000	1800000	20096	39403
chr2	1800000	1900000	22680	39001
chr2	1900000	2000000	14034	38639
chr2	2000000	2100000	26347	44780
chr2	2100000	2200000	33272	48112
chr2	2200000	2300000	23436	42489
chr2	2300000	2400000	20634	43725
chr2	2400000	2500000	32841	44590
chr2	2500000	2600000	26542	39757
chr2	2600000	2700000	30885	41981
chr2	2700000	2800000	38919	52187
chr2	2800000	2900000	27661	41101
chr2	2900000	3000000	24750	42339
chr2	3000000	3100000	43728	55435
chr2	3100000	3200000	33577	43437
chr2	3200000	3300000	18015	27626
chr2	3300000	3400000	14461	36550
chr2	3400000	3500000	5764	20470
chr2	3500000	3600000	29096	42388
chr2	3600000	3700000	43164	78758
chr2	3700000	3800000	23931	42044
chr2	3800000	3900000	30535	40965
chr2	3900000	4000000	28323	41140
chr2	4000000	4100000	30521	41482
chr2	4100000	4200000	26205	40989
chr2	4200000	4300000	22249	36375
chr2	4300000	4400000	34460	46239
chr2	4400000	4500000	31721	48581
chr2	4500000	4600000	31066	41486
chr2	4600000	4700000	31689	40337
chr2	4700000	4800000	29452	41580
chr2	4800000	4900000	20803	46195
chr2	4900000	5000000	30577	40014
chr2	5000000	5100000	28806	44479
chr2	5100000	5200000	34408	46619
chr2	5200000	5300000	19761	32948
chr2	5300000	5400000	43340	58584
chr2	5400000	5500000	28271	47054
chr2	5500000	5600000	23854	46394
chr2	5600000	5700000	15873	41028
chr2	5700000	5800000	24823	41628
chr2	5800000	5900000	28451	47667
chr2	5900000	6000000	17317	40296
chr2	6000000	6100000	22676	41781
chr2	6100000	6200000	29202	49826
chr2	6200000	6300000	27020	44176
chr2	6300000	6400000	19423	39886
chr2	6400000	6500000	28074	43866
chr2	6500000	6600000	28327	43712
chr2	6600000	6700000	17105	40010
chr2	6700000	6800000	34264	53330
chr2	6800000	6900000	17706	44228
chr2	6900000	7000000	27936	46169
chr2	7000000	7100000	14945	41970
chr2	7100000	7200000	19467	43297
chr2	7200000	7300000	18148	46955
chr2	7300000	7400000	10877	43839
chr2	7400000	7500000	11645	42193
chr2	7500000	7600000	7411	40704
chr2	7600000	7700000	10533	45581
chr2	7700000	7800000	11010	39915
chr2	7800000	7900000	6868	43087
chr2	7900000	8000000	6636	45437
chr2	8000000	8100000	8062	47972
chr2	8100000	8200000	10378	44446
chr2	8200000	8300000	11902	44651
chr2	8300000	8400000	12487	42533
chr2	8400000	8500000	9081	44604
chr2	8500000	8600000	9278	41448
chr2	8600000	8700000	10722	43249
chr2	8700000	8800000	11021	44072
chr2	8800000	8900000	9225	40924
chr2	8900000	9000000	8097	41398
chr2	9000000	9100000	6094	43365
chr2	9100000	9200000	12526	42378
chr2	9200000	9300000	6126	44729
chr2	9300000	9400000	10011	46676
chr2	9400000	9500000	11189	45203
chr2	9500000	9600000	6738	44895
chr2	9600000	9700000	7116	46544
chr2	9700000	9800000	5167	41510
chr2	9800000	9900000	5887	47857
chr2	9900000	10000000	8521	49105
chr2	10000000	10100000	6373	37821
chr2	10100000	10200000	6550	42043
chr2	10200000	10300000	8955	45189
chr2	10300000	10400000	9184	45600
chr2	10400000	10500000	8728	42909
chr2	10500000	10600000	13506	43285
chr2	10600000	10700000	15178	42570
chr2	10700000	10800000	7745	40949
chr2	10800000	10900000	5847	43632
chr2	10900000	11000000	9638	39177
chr2	11000000	11100000	7261	43810
chr2	11100000	11200000	8669	39921
chr2	11200000	11300000	5933	42805
chr2	11300000	11400000	8465	42186
chr2	11400000	11500000	11545	38811
chr2	11500000	11600000	5907	38718
chr2	11600000	11700000	8961	43202
chr2	11700000	11800000	6449	43739
chr2	11800000	11900000	3583	40915
chr2	11900000	12000000	5587	39152
chr2	12000000	12100000	8372	38959
chr2	12100000	12200000	7113	43487
chr2	12200000	12300000	6857	43345
chr2	12300000	12400000	3394	42441
chr2	12400000	12500000	12303	46933
chr2	12500000	12600000	4260	31824
chr2	12600000	12700000	4195	45878
chr2	12700000	12800000	6142	44724
chr2	12800000	12900000	5148	43452
chr2	12900000	13000000	3469	46794
chr2	13000000	13100000	7121	41245
chr2	13100000	13200000	5156	38526
chr2	13200000	13300000	5523	40879
chr2	13300000	13400000	6275	41206
chr2	13400000	13500000	6247	39641
chr2	13500000	13600000	8964	41725
chr2	13600000	13700000	7849	45890
chr2	13700000	13800000	5065	44224
chr2	13800000	13900000	4250	40988
chr2	13900000	14000000	6529	43528
chr2	14000000	14100000	5813	49021
chr2	14100000	14200000	5404	47958
chr2	14200000	14300000	3597	43014
chr2	14300000	14400000	3909	37891
chr2	14400000	14500000	6683	41842
chr2	14500000	14600000	5379	45326
chr2	14600000	14700000	6055	39940
chr2	14700000	14800000	6828	47293
chr2	14800000	14900000	7327	43909
chr2	14900000	15000000	5809	43724
chr2	15000000	15100000	3475	43769
chr2	15100000	15200000	2548	45554
chr2	15200000	15300000	4550	42840
chr2	15300000	15400000	5223	44826
chr2	15400000	15500000	6785	39450
chr2	15500000	15600000	6954	45473
chr2	15600000	15700000	3747	42551
chr2	15700000	15800000	3382	46039
chr2	15800000	15900000	4263	44265
chr2	15900000	16000000	3311	47155
chr2	16000000	16100000	5703	41695
chr2	16100000	16200000	4558	43430
chr2	16200000	16300000	5078	44014
chr2	16300000	16400000	5620	42122
chr2	16400000	16500000	4280	42617
chr2	16500000	16600000	3308	41902
chr2	16600000	16700000	4310	44964
chr2	16700000	16800000	2815	45342
chr2	16800000	16900000	2970	43696
chr2	16900000	17000000	5255	43283
chr2	17000000	17100000	5008	40165
chr2	17100000	17200000	4942	47036
chr2	17200000	17300000	3346	44215
chr2	17300000	17400000	6867	40594
chr2	17400000	17500000	6591	47312
chr2	17500000	17600000	4215	45118
chr2	17600000	17700000	3411	43820
chr2	17700000	17800000	3692	47963
chr2	17800000	17900000	3505	39947
chr2	17900000	18000000	3098	44154
chr2	18000000	18100000	3837	44644
chr2	18100000	18200000	3388	43694
chr2	18200000	18300000	4365	44996
chr2	18300000	18400000	2322	47809
chr2	18400000	18500000	2752	48987
chr2	18500000	18600000	4930	48029
chr2	18600000	18700000	4067	45727
chr2	18700000	18800000	5795	48568
chr2	18800000	18900000	4957	46160
chr2	18900000	19000000	7379	50623
chr2	19000000	19100000	2335	46145
chr2	19100000	19200000	3673	42960
chr2	19200000	19300000	2523	45096
chr2	19300000	19400000	2551	48237
chr2	19400000	19500000	4943	51529
chr2	19500000	19600000	3121	47794
chr2	19600000	19698289	7847	46107
chr3	0	100000	1831	49205
chr3	100000	200000	1756	45938
chr3	200000	300000	210	47237
chr3	300000	400000	271	47915
chr3	400000	500000	675	40615
chr3	500000	600000	378	47140
chr3	600000	700000	229	50642
chr3	700000	800000	717	43425
chr3	800000	900000	1450	47517
chr3	900000	1000000	666	42272
chr3	1000000	1100000	1001	46183
chr3	1100000	1200000	872	44163
chr3	1200000	1300000	523	45199
chr3	1300000	1400000	685	44167
chr3	1400000	1500000	180	43495
chr3	1500000	1600000	754	44931
chr3	1600000	1700000	1021	44341
chr3	1700000	1800000	548	42531
chr3	1800000	1900000	233	46805
chr3	1900000	2000000	960	45585
chr3	2000000	2100000	335	42268
chr3	2100000	2200000	976	46371
chr3	2200000	2300000	652	42330
chr3	2300000	2400000	524	48930
chr3	2400000	2500000	479	45070
chr3	2500000	2600000	637	39317
chr3	2600000	2700000	1245	45886
chr3	2700000	2800000	483	45940
chr3	2800000	2900000	687	40308
chr3	2900000	3000000	1168	50669
chr3	3000000	3100000	458	45107
chr3	3100000	3200000	198	39833
chr3	3200000	3300000	783	43509
chr3	3300000	3400000	291	49136
chr3	3400000	3500000	1689	49189
chr3	3500000	3600000	1466	47177
chr3	3600000	3700000	764	46023
chr3	3700000	3800000	958	43159
chr3	3800000	3900000	1569	42480
chr3	3900000	4000000	413	45844
chr3	4000000	4100000	262	43252
chr3	4100000	4200000	398	41011
chr3	4200000	4300000	2872	43298
chr3	4300000	4400000	566	42271
chr3	4400000	4500000	942	40651
chr3	4500000	4600000	794	42720
chr3	4600000	4700000	563	42327
chr3	4700000	4800000	1655	47885
chr3	4800000	4900000	410	42138
chr3	4900000	5000000	249	46464
chr3	5000000	5100000	195	47522
chr3	5100000	5200000	2310	47169
chr3	5200000	5300000	5013	47323
chr3	5300000	5400000	380	43560
chr3	5400000	5500000	722	42954
chr3	5500000	5600000	330	42105
chr3	5600000	5700000	715	43705
chr3	5700000	5800000	1684	42575
chr3	5800000	5900000	1591	44842
chr3	5900000	6000000	1514	43271
chr3	6000000	6100000	957	41126
chr3	6100000	6200000	564	44007
chr3	6200000	6300000	807	43668
chr3	6300000	6400000	794	46435
chr3	6400000	6500000	805	42477
chr3	6500000	6600000	1005	47928
chr3	6600000	6700000	503	43373
chr3	6700000	6800000	1774	43373
chr3	6800000	6900000	273	45171
chr3	6900000	7000000	2022	43454
chr3	7000000	7100000	501	47332
chr3	7100000	7200000	1116	40158
chr3	7200000	7300000	2634	43731
chr3	7300000	7400000	1271	44665
chr3	7400000	7500000	438	40630
chr3	7500000	7600000	1368	41096
chr3	7600000	7700000	917	47003
chr3	7700000	7800000	1626	40432
chr3	7800000	7900000	3322	36677
chr3	7900000	8000000	3510	45912
chr3	8000000	8100000	969	41392
chr3	8100000	8200000	2763	43230
chr3	8200000	8300000	4512	39944
chr3	8300000	8400000	2861	40123
chr3	8400000	8500000	2378	39886
chr3	8500000	8600000	2743	35543
chr3	8600000	8700000	2128	42430
chr3	8700000	8800000	1904	40727
chr3	8800000	8900000	3615	34280
chr3	8900000	9000000	3126	46445
chr3	9000000	9100000	3897	37517
chr3	9100000	9200000	3604	45044
chr3	9200000	9300000	2458	41951
chr3	9300000	9400000	5582	45648
chr3	9400000	9500000	1603	37676
chr3	9500000	9600000	985	46427
chr3	9600000	9700000	10627	44836
chr3	9700000	9800000	4763	38379
chr3	9800000	9900000	3189	40308
chr3	9900000	10000000	4718	43924
chr3	10000000	10100000	3698	43039
chr3	10100000	10200000	2616	41979
chr3	10200000	10300000	5612	42104
chr3	10300000	10400000	5374	43757
chr3	10400000	10500000	9302	40209
chr3	10500000	10600000	8375	36357
chr3	10600000	10700000	8587	44644
chr3	10700000	10800000	5616	42220
chr3	10800000	10900000	11419	38688
chr3	10900000	11000000	15688	41532
chr3	11000000	11100000	17346	41642
chr3	11100000	11200000	19698	45623
chr3	11200000	11300000	12695	43184
chr3	11300000	11400000	24725	40290
chr3	11400000	11500000	24642	43259
chr3	11500000	11600000	12548	36327
chr3	11600000	11700000	26434	48084
chr3	11700000	11800000	24824	44637
chr3	11800000	11900000	26103	44528
chr3	11900000	12000000	18139	40999
chr3	12000000	12100000	26608	39283
chr3	12100000	12200000	34890	49169
chr3	12200000	12300000	24300	35252
chr3	12300000	12400000	29688	43924
chr3	12400000	12500000	35065	48212
chr3	12500000	12600000	21702	39919
chr3	12600000	12700000	27049	48614
chr3	12700000	12800000	24803	40688
chr3	12800000	12900000	25978	38933
chr3	12900000	13000000	25266	42393
chr3	13000000	13100000	22117	42217
chr3	13100000	13200000	34442	49643
chr3	13200000	13300000	25178	35143
chr3	13300000	13400000	25942	38253
chr3	13400000	13500000	33163	45341
chr3	13500000	13600000	74502	103983
chr3	13600000	13700000	14919	28927
chr3	13700000	13800000	13487	16070
chr3	13800000	13900000	22443	39126
chr3	13900000	14000000	25279	39794
chr3	14000000	14100000	30126	45082
chr3	14100000	14200000	43982	99408
chr3	14200000	14300000	55187	105883
chr3	14300000	14400000	32344	49175
chr3	14400000	14500000	28146	38423
chr3	14500000	14600000	35661	48475
chr3	14600000	14700000	31581	42499
chr3	14700000	14800000	27088	51833
chr3	14800000	14900000	29007	44925
chr3	14900000	15000000	34535	52461
chr3	15000000	15100000	22177	43630
chr3	15100000	15200000	27254	49348
chr3	15200000	15300000	10906	42339
chr3	15300000	15400000	22890	41211
chr3	15400000	15500000	21545	37431
chr3	15500000	15600000	17712	44572
chr3	15600000	15700000	23468	43984
chr3	15700000	15800000	15869	41037
chr3	15800000	15900000	13275	38919
chr3	15900000	16000000	11099	42110
chr3	16000000	16100000	4677	31772
chr3	16100000	16200000	12478	40108
chr3	16200000	16300000	5362	36345
chr3	16300000	16400000	7669	42549
chr3	16400000	16500000	6760	40374
chr3	16500000	16600000	12483	42656
chr3	16600000	16700000	8245	36125
chr3	16700000	16800000	2657	38703
chr3	16800000	16900000	5915	40747
chr3	16900000	17000000	6695	42358
chr3	17000000	17100000	7365	40537
chr3	17100000	17200000	5745	42851
chr3	17200000	17300000	3390	43687
chr3	17300000	17400000	6855	44055
chr3	17400000	17500000	6549	38151
chr3	17500000	17600000	2741	42317
chr3	17600000	17700000	4766	43442
chr3	17700000	17800000	1925	41330
chr3	17800000	17900000	1718	39723
chr3	17900000	18000000	3513	44139
chr3	18000000	18100000	3061	42884
chr3	18100000	18200000	1897	45820
chr3	18200000	18300000	1287	46022
chr3	18300000	18400000	1011	43531
chr3	18400000	18500000	1051	46530
chr3	18500000	18600000	1887	46226
chr3	18600000	18700000	1469	48070
chr3	18700000	18800000	4356	42262
chr3	18800000	18900000	1720	47054
chr3	18900000	19000000	1696	48619
chr3	19000000	19100000	1347	45081
chr3	19100000	19200000	918	40510
chr3	19200000	19300000	797	43196
chr3	19300000	19400000	768	41946
chr3	19400000	19500000	2421	46443
chr3	19500000	19600000	1139	42240
chr3	19600000	19700000	1044	45418
chr3	19700000	19800000	2199	43274
chr3	19800000	19900000	211	45275
chr3	19900000	20000000	1612	47344
chr3	20000000	20100000	1318	45394
chr3	20100000	20200000	1517	43923
chr3	20200000	20300000	1686	42322
chr3	20300000	20400000	2095	41109
chr3	20400000	20500000	2132	41363
chr3	20500000	20600000	1317	41053
chr3	20600000	20700000	2246	41497
chr3	20700000	20800000	1661	47857
chr3	20800000	20900000	633	42357
chr3	20900000	21000000	2302	43701
chr3	21000000	21100000	333	47072
chr3	21100000	21200000	522	44970
chr3	21200000	21300000	436	43747
chr3	21300000	21400000	2009	37959
chr3	21400000	21500000	1532	46355
chr3	21500000	21600000	557	41639
chr3	21600000	21700000	902	42329
chr3	21700000	21800000	271	46522
chr3	21800000	21900000	683	41737
chr3	21900000	22000000	1370	39314
chr3	22000000	22100000	1098	40066
chr3	22100000	22200000	1409	47379
chr3	22200000	22300000	596	45356
chr3	22300000	22400000	2126	46159
chr3	22400000	22500000	472	45346
chr3	22500000	22600000	1955	35586
chr3	22600000	22700000	1307	43247
chr3	22700000	22800000	718	42482
chr3	22800000	22900000	730	48573
chr3	22900000	23000000	2801	45649
chr3	23000000	23100000	4303	48519
chr3	23100000	23200000	7319	53351
chr3	23200000	23300000	4695	49211
chr3	23300000	23400000	2501	47269
chr3	23400000	23459830	2747	27313
chr4	0	100000	7153	41518
chr4	100000	200000	5720	46501
chr4	200000	300000	6312	45317
chr4	300000	400000	4145	43122
chr4	400000	500000	5342	46006
chr4	500000	600000	5351	45919
chr4	600000	700000	6835	40625
chr4	700000	800000	3687	43343
chr4	800000	900000	5847	45008
chr4	900000	1000000	4730	45586
chr4	1000000	1100000	5855	44688
chr4	1100000	1200000	5224	41407
chr4	1200000	1300000	9558	47180
chr4	1300000	1400000	11954	44398
chr4	1400000	1500000	14059	45974
chr4	1500000	1600000	11814	47580
chr4	1600000	1700000	45730	53904
chr4	1700000	1800000	37398	46473
chr4	1800000	1900000	35296	44534
chr4	1900000	2000000	37320	48609
chr4	2000000	2100000	47766	58974
chr4	2100000	2200000	38890	50542
chr4	2200000	2300000	33501	52013
chr4	2300000	2400000	22692	41770
chr4	2400000	2500000	15679	42743
chr4	2500000	2600000	15565	44727
chr4	2600000	2700000	16416	42996
chr4	2700000	2800000	20023	43948
chr4	2800000	2900000	37032	46360
chr4	2900000	3000000	24854	35294
chr4	3000000	3100000	40595	49204
chr4	3100000	3200000	52711	58475
chr4	3200000	3300000	16443	18547
chr4	3300000	3400000	46539	53769
chr4	3400000	3500000	44500	50598
chr4	3500000	3600000	48314	53517
chr4	3600000	3700000	48594	55413
chr4	3700000	3800000	47502	53044
chr4	3800000	3900000	40065	46564
chr4	3900000	4000000	77369	99151
chr4	4000000	4100000	28053	38570
chr4	4100000	4200000	34156	39806
chr4	4200000	4300000	39850	45839
chr4	4300000	4400000	41836	47735
chr4	4400000	4500000	36719	41258
chr4	4500000	4600000	41257	45870
chr4	4600000	4700000	30505	36242
chr4	4700000	4800000	49156	56985
chr4	4800000	4900000	38702	52758
