Chr	start	end	C_count	CT_count
ENA_LUHQ01000003_LUHQ01000003_1	9900001	10000001	3422	315695
ENA_LUHQ01000003_LUHQ01000003_1	10000001	10100001	4487	322729
ENA_LUHQ01000003_LUHQ01000003_1	10100001	10200001	3601	312071
ENA_LUHQ01000003_LUHQ01000003_1	10200001	10300001	4396	311846
ENA_LUHQ01000003_LUHQ01000003_1	10300001	10400001	5226	310759
ENA_LUHQ01000003_LUHQ01000003_1	10400001	10500001	5294	258796
ENA_LUHQ01000003_LUHQ01000003_1	10500001	10600001	10447	312014
ENA_LUHQ01000003_LUHQ01000003_1	10600001	10700001	11046	358754
ENA_LUHQ01000003_LUHQ01000003_1	10700001	10800001	8343	245953
ENA_LUHQ01000003_LUHQ01000003_1	10800001	10900001	3806	306092
ENA_LUHQ01000003_LUHQ01000003_1	10900001	11000001	4765	218576
ENA_LUHQ01000003_LUHQ01000003_1	11000001	11100001	10634	317861
ENA_LUHQ01000003_LUHQ01000003_1	11100001	11200001	9466	314938
ENA_LUHQ01000003_LUHQ01000003_1	11200001	11300001	14476	342639
ENA_LUHQ01000003_LUHQ01000003_1	11300001	11400001	5282	262771
ENA_LUHQ01000003_LUHQ01000003_1	11400001	11500001	37638	550047
ENA_LUHQ01000003_LUHQ01000003_1	11500001	11600001	17908	318518
ENA_LUHQ01000003_LUHQ01000003_1	11600001	11700001	17488	339973
ENA_LUHQ01000003_LUHQ01000003_1	11700001	11800001	38083	551378
ENA_LUHQ01000003_LUHQ01000003_1	11800001	11900001	36636	517479
ENA_LUHQ01000003_LUHQ01000003_1	11900001	12000001	12985	349110
ENA_LUHQ01000003_LUHQ01000003_1	12000001	12100001	27092	461280
ENA_LUHQ01000003_LUHQ01000003_1	12100001	12200001	17621	344366
ENA_LUHQ01000003_LUHQ01000003_1	12200001	12300001	17854	304737
ENA_LUHQ01000003_LUHQ01000003_1	12300001	12400001	48972	583275
ENA_LUHQ01000003_LUHQ01000003_1	12400001	12500001	90645	1099552
ENA_LUHQ01000003_LUHQ01000003_1	12500001	12600001	38591	559448
ENA_LUHQ01000003_LUHQ01000003_1	12600001	12700001	60987	847508
ENA_LUHQ01000003_LUHQ01000003_1	12700001	12800001	42204	527517
ENA_LUHQ01000003_LUHQ01000003_1	12800001	12900001	32944	407553
ENA_LUHQ01000003_LUHQ01000003_1	12900001	13000001	44296	585573
ENA_LUHQ01000003_LUHQ01000003_1	13000001	13100001	53333	696485
ENA_LUHQ01000003_LUHQ01000003_1	13100001	13200001	46649	574130
ENA_LUHQ01000003_LUHQ01000003_1	13200001	13300001	28798	378327
ENA_LUHQ01000003_LUHQ01000003_1	13300001	13400001	33307	519576
ENA_LUHQ01000003_LUHQ01000003_1	13400001	13500001	32323	498387
ENA_LUHQ01000003_LUHQ01000003_1	13500001	13600001	52137	621073
ENA_LUHQ01000003_LUHQ01000003_1	13600001	13700001	44075	632757
ENA_LUHQ01000003_LUHQ01000003_1	13700001	13800001	32804	470237
ENA_LUHQ01000003_LUHQ01000003_1	13800001	13900001	35734	475388
ENA_LUHQ01000003_LUHQ01000003_1	13900001	14000001	21007	397823
ENA_LUHQ01000003_LUHQ01000003_1	14000001	14100001	29348	432112
ENA_LUHQ01000003_LUHQ01000003_1	14100001	14200001	66007	834578
ENA_LUHQ01000003_LUHQ01000003_1	14200001	14300001	34592	488827
ENA_LUHQ01000003_LUHQ01000003_1	14300001	14400001	43088	551441
ENA_LUHQ01000003_LUHQ01000003_1	14400001	14500001	26473	401409
ENA_LUHQ01000003_LUHQ01000003_1	14500001	14600001	17897	308492
ENA_LUHQ01000003_LUHQ01000003_1	14600001	14700001	24318	389098
ENA_LUHQ01000003_LUHQ01000003_1	14700001	14800001	15079	351365
ENA_LUHQ01000003_LUHQ01000003_1	14800001	14900001	19041	353308
ENA_LUHQ01000003_LUHQ01000003_1	14900001	15000001	12535	333275
ENA_LUHQ01000003_LUHQ01000003_1	15000001	15100001	15177	353314
ENA_LUHQ01000003_LUHQ01000003_1	15100001	15200001	3706	303263
ENA_LUHQ01000003_LUHQ01000003_1	15200001	15300001	3737	141656
ENA_LUHQ01000003_LUHQ01000003_1	15300001	15400001	5323	162708
ENA_LUHQ01000003_LUHQ01000003_1	15400001	15500001	11828	366648
ENA_LUHQ01000003_LUHQ01000003_1	15500001	15600001	5236	320712
ENA_LUHQ01000003_LUHQ01000003_1	15600001	15700001	5054	306490
ENA_LUHQ01000003_LUHQ01000003_1	15700001	15800001	14499	322774
ENA_LUHQ01000003_LUHQ01000003_1	15800001	15900001	10317	334775
ENA_LUHQ01000003_LUHQ01000003_1	15900001	16000001	5580	320624
ENA_LUHQ01000003_LUHQ01000003_1	16000001	16100001	3874	234200
ENA_LUHQ01000003_LUHQ01000003_1	16100001	16200001	6813	312741
ENA_LUHQ01000003_LUHQ01000003_1	16200001	16300001	3270	320789
ENA_LUHQ01000003_LUHQ01000003_1	16300001	16400001	9391	323694
ENA_LUHQ01000003_LUHQ01000003_1	16400001	16500001	2729	310254
ENA_LUHQ01000003_LUHQ01000003_1	16500001	16600001	8724	312938
ENA_LUHQ01000003_LUHQ01000003_1	16600001	16700001	14075	363623
ENA_LUHQ01000003_LUHQ01000003_1	16700001	16800001	1326	317692
ENA_LUHQ01000003_LUHQ01000003_1	16800001	16900001	3735	326095
ENA_LUHQ01000003_LUHQ01000003_1	16900001	17000001	6913	327301
ENA_LUHQ01000003_LUHQ01000003_1	17000001	17100001	1559	316732
ENA_LUHQ01000003_LUHQ01000003_1	17100001	17200001	6121	313726
ENA_LUHQ01000003_LUHQ01000003_1	17200001	17300001	2311	329662
ENA_LUHQ01000003_LUHQ01000003_1	17300001	17400001	2422	324427
ENA_LUHQ01000003_LUHQ01000003_1	17400001	17500001	4296	319253
ENA_LUHQ01000003_LUHQ01000003_1	17500001	17600001	1431	322470
ENA_LUHQ01000003_LUHQ01000003_1	17600001	17700001	9253	374612
ENA_LUHQ01000003_LUHQ01000003_1	17700001	17800001	2361	298807
ENA_LUHQ01000003_LUHQ01000003_1	17800001	17900001	3457	301600
ENA_LUHQ01000003_LUHQ01000003_1	17900001	18000001	2863	235883
ENA_LUHQ01000003_LUHQ01000003_1	18000001	18100001	5272	304263
ENA_LUHQ01000003_LUHQ01000003_1	18100001	18200001	1488	315427
ENA_LUHQ01000003_LUHQ01000003_1	18200001	18300001	926	318730
ENA_LUHQ01000003_LUHQ01000003_1	18300001	18400001	1750	318900
ENA_LUHQ01000003_LUHQ01000003_1	18400001	18500001	1723	324120
ENA_LUHQ01000003_LUHQ01000003_1	18500001	18600001	1084	333730
ENA_LUHQ01000003_LUHQ01000003_1	18600001	18700001	2318	301126
ENA_LUHQ01000003_LUHQ01000003_1	18700001	18800001	1617	319043
ENA_LUHQ01000003_LUHQ01000003_1	18800001	18900001	1419	321783
ENA_LUHQ01000003_LUHQ01000003_1	18900001	19000001	1678	318545
ENA_LUHQ01000003_LUHQ01000003_1	19000001	19100001	946	315868
ENA_LUHQ01000003_LUHQ01000003_1	19100001	19200001	1089	315616
ENA_LUHQ01000003_LUHQ01000003_1	19200001	19300001	1282	326814
ENA_LUHQ01000003_LUHQ01000003_1	19300001	19400001	1567	251890
ENA_LUHQ01000003_LUHQ01000003_1	19400001	19500001	3297	307236
ENA_LUHQ01000003_LUHQ01000003_1	19500001	19600001	3818	320440
ENA_LUHQ01000003_LUHQ01000003_1	19600001	19700001	1746	244864
ENA_LUHQ01000003_LUHQ01000003_1	19700001	19800001	1523	323509
ENA_LUHQ01000003_LUHQ01000003_1	19800001	19900001	1868	270402
ENA_LUHQ01000003_LUHQ01000003_1	19900001	20000001	1655	270488
ENA_LUHQ01000003_LUHQ01000003_1	20000001	20100001	2813	337321
ENA_LUHQ01000003_LUHQ01000003_1	20100001	20200001	1210	326125
ENA_LUHQ01000003_LUHQ01000003_1	20200001	20300001	1842	326359
ENA_LUHQ01000003_LUHQ01000003_1	20300001	20400001	1262	315067
ENA_LUHQ01000003_LUHQ01000003_1	20400001	20500001	1109	327216
ENA_LUHQ01000003_LUHQ01000003_1	20500001	20600001	966	316554
ENA_LUHQ01000003_LUHQ01000003_1	20600001	20700001	1629	322327
ENA_LUHQ01000003_LUHQ01000003_1	20700001	20800001	1120	317504
ENA_LUHQ01000003_LUHQ01000003_1	20800001	20900001	1920	335499
ENA_LUHQ01000003_LUHQ01000003_1	20900001	21000001	1269	333052
ENA_LUHQ01000003_LUHQ01000003_1	21000001	21100001	1704	336447
ENA_LUHQ01000003_LUHQ01000003_1	21100001	21200001	1300	336846
ENA_LUHQ01000003_LUHQ01000003_1	21200001	21300001	1182	322577
ENA_LUHQ01000003_LUHQ01000003_1	21300001	21400001	1000	326056
ENA_LUHQ01000003_LUHQ01000003_1	21400001	21500001	3314	329991
ENA_LUHQ01000003_LUHQ01000003_1	21500001	21600001	1602	303269
ENA_LUHQ01000003_LUHQ01000003_1	21600001	21700001	2032	321872
ENA_LUHQ01000003_LUHQ01000003_1	21700001	21800001	1367	318270
ENA_LUHQ01000003_LUHQ01000003_1	21800001	21900001	1943	329420
ENA_LUHQ01000003_LUHQ01000003_1	21900001	22000001	1063	328360
ENA_LUHQ01000003_LUHQ01000003_1	22000001	22100001	843	311037
ENA_LUHQ01000003_LUHQ01000003_1	22100001	22200001	1718	332051
ENA_LUHQ01000003_LUHQ01000003_1	22200001	22300001	6866	326993
ENA_LUHQ01000003_LUHQ01000003_1	22300001	22400001	2905	314819
ENA_LUHQ01000003_LUHQ01000003_1	22400001	22500001	759	303572
ENA_LUHQ01000003_LUHQ01000003_1	22500001	22588153	2937	297857
