Chr	start	end	C_count	CT_count
ENA_LUHQ01000003_LUHQ01000003_1	8800001	8900001	2888	58104
ENA_LUHQ01000003_LUHQ01000003_1	8900001	9000001	4426	51671
ENA_LUHQ01000003_LUHQ01000003_1	9000001	9100001	2050	57600
ENA_LUHQ01000003_LUHQ01000003_1	9100001	9200001	6523	47246
ENA_LUHQ01000003_LUHQ01000003_1	9200001	9300001	5626	60813
ENA_LUHQ01000003_LUHQ01000003_1	9300001	9400001	1367	55877
ENA_LUHQ01000003_LUHQ01000003_1	9400001	9500001	7053	53227
ENA_LUHQ01000003_LUHQ01000003_1	9500001	9600001	1050	63947
ENA_LUHQ01000003_LUHQ01000003_1	9600001	9700001	27757	83625
ENA_LUHQ01000003_LUHQ01000003_1	9700001	9800001	10935	65651
ENA_LUHQ01000003_LUHQ01000003_1	9800001	9900001	4183	55396
ENA_LUHQ01000003_LUHQ01000003_1	9900001	10000001	3255	55240
ENA_LUHQ01000003_LUHQ01000003_1	10000001	10100001	4199	63017
ENA_LUHQ01000003_LUHQ01000003_1	10100001	10200001	2722	67036
ENA_LUHQ01000003_LUHQ01000003_1	10200001	10300001	3064	57881
ENA_LUHQ01000003_LUHQ01000003_1	10300001	10400001	3799	57675
ENA_LUHQ01000003_LUHQ01000003_1	10400001	10500001	4508	43716
ENA_LUHQ01000003_LUHQ01000003_1	10500001	10600001	13288	62528
ENA_LUHQ01000003_LUHQ01000003_1	10600001	10700001	7771	60360
ENA_LUHQ01000003_LUHQ01000003_1	10700001	10800001	10830	48576
ENA_LUHQ01000003_LUHQ01000003_1	10800001	10900001	3409	54022
ENA_LUHQ01000003_LUHQ01000003_1	10900001	11000001	3749	34159
ENA_LUHQ01000003_LUHQ01000003_1	11000001	11100001	10442	52769
ENA_LUHQ01000003_LUHQ01000003_1	11100001	11200001	10135	48756
ENA_LUHQ01000003_LUHQ01000003_1	11200001	11300001	17140	62685
ENA_LUHQ01000003_LUHQ01000003_1	11300001	11400001	5405	43724
ENA_LUHQ01000003_LUHQ01000003_1	11400001	11500001	60556	120284
ENA_LUHQ01000003_LUHQ01000003_1	11500001	11600001	25213	60908
ENA_LUHQ01000003_LUHQ01000003_1	11600001	11700001	22967	54991
ENA_LUHQ01000003_LUHQ01000003_1	11700001	11800001	51252	109797
ENA_LUHQ01000003_LUHQ01000003_1	11800001	11900001	44381	93082
ENA_LUHQ01000003_LUHQ01000003_1	11900001	12000001	15865	56707
ENA_LUHQ01000003_LUHQ01000003_1	12000001	12100001	34651	79120
ENA_LUHQ01000003_LUHQ01000003_1	12100001	12200001	29537	65339
ENA_LUHQ01000003_LUHQ01000003_1	12200001	12300001	26570	56882
ENA_LUHQ01000003_LUHQ01000003_1	12300001	12400001	65719	119735
ENA_LUHQ01000003_LUHQ01000003_1	12400001	12500001	81811	161616
ENA_LUHQ01000003_LUHQ01000003_1	12500001	12600001	48494	104707
ENA_LUHQ01000003_LUHQ01000003_1	12600001	12700001	34215	87256
ENA_LUHQ01000003_LUHQ01000003_1	12700001	12800001	66058	119909
ENA_LUHQ01000003_LUHQ01000003_1	12800001	12900001	45277	85938
ENA_LUHQ01000003_LUHQ01000003_1	12900001	13000001	73677	129833
ENA_LUHQ01000003_LUHQ01000003_1	13000001	13100001	73178	141016
ENA_LUHQ01000003_LUHQ01000003_1	13100001	13200001	68368	134057
ENA_LUHQ01000003_LUHQ01000003_1	13200001	13300001	43949	83512
ENA_LUHQ01000003_LUHQ01000003_1	13300001	13400001	33846	79809
ENA_LUHQ01000003_LUHQ01000003_1	13400001	13500001	44405	91116
ENA_LUHQ01000003_LUHQ01000003_1	13500001	13600001	77897	136576
ENA_LUHQ01000003_LUHQ01000003_1	13600001	13700001	64646	122781
ENA_LUHQ01000003_LUHQ01000003_1	13700001	13800001	40015	91029
ENA_LUHQ01000003_LUHQ01000003_1	13800001	13900001	60463	110123
ENA_LUHQ01000003_LUHQ01000003_1	13900001	14000001	30390	77634
ENA_LUHQ01000003_LUHQ01000003_1	14000001	14100001	44304	90269
ENA_LUHQ01000003_LUHQ01000003_1	14100001	14200001	88429	199652
ENA_LUHQ01000003_LUHQ01000003_1	14200001	14300001	57703	110454
ENA_LUHQ01000003_LUHQ01000003_1	14300001	14400001	48083	107019
ENA_LUHQ01000003_LUHQ01000003_1	14400001	14500001	32439	71769
ENA_LUHQ01000003_LUHQ01000003_1	14500001	14600001	25528	62255
ENA_LUHQ01000003_LUHQ01000003_1	14600001	14700001	39105	86193
ENA_LUHQ01000003_LUHQ01000003_1	14700001	14800001	20411	59202
ENA_LUHQ01000003_LUHQ01000003_1	14800001	14900001	26719	73465
ENA_LUHQ01000003_LUHQ01000003_1	14900001	15000001	13506	59463
ENA_LUHQ01000003_LUHQ01000003_1	15000001	15100001	19456	63518
ENA_LUHQ01000003_LUHQ01000003_1	15100001	15200001	3775	51194
ENA_LUHQ01000003_LUHQ01000003_1	15200001	15300001	4427	27665
ENA_LUHQ01000003_LUHQ01000003_1	15300001	15400001	5435	28606
ENA_LUHQ01000003_LUHQ01000003_1	15400001	15500001	17426	73037
ENA_LUHQ01000003_LUHQ01000003_1	15500001	15600001	4401	52246
ENA_LUHQ01000003_LUHQ01000003_1	15600001	15700001	4951	55074
ENA_LUHQ01000003_LUHQ01000003_1	15700001	15800001	18932	60880
ENA_LUHQ01000003_LUHQ01000003_1	15800001	15900001	13684	66209
ENA_LUHQ01000003_LUHQ01000003_1	15900001	16000001	7051	71330
ENA_LUHQ01000003_LUHQ01000003_1	16000001	16100001	4910	47494
ENA_LUHQ01000003_LUHQ01000003_1	16100001	16200001	7700	60204
ENA_LUHQ01000003_LUHQ01000003_1	16200001	16300001	3404	59221
ENA_LUHQ01000003_LUHQ01000003_1	16300001	16400001	18355	76644
ENA_LUHQ01000003_LUHQ01000003_1	16400001	16500001	3075	68247
ENA_LUHQ01000003_LUHQ01000003_1	16500001	16600001	9552	63002
ENA_LUHQ01000003_LUHQ01000003_1	16600001	16700001	11649	69905
ENA_LUHQ01000003_LUHQ01000003_1	16700001	16800001	784	58633
ENA_LUHQ01000003_LUHQ01000003_1	16800001	16900001	4019	73971
ENA_LUHQ01000003_LUHQ01000003_1	16900001	17000001	4807	69930
ENA_LUHQ01000003_LUHQ01000003_1	17000001	17100001	796	59451
ENA_LUHQ01000003_LUHQ01000003_1	17100001	17200001	7586	66968
ENA_LUHQ01000003_LUHQ01000003_1	17200001	17300001	1616	72772
ENA_LUHQ01000003_LUHQ01000003_1	17300001	17400001	1281	65489
ENA_LUHQ01000003_LUHQ01000003_1	17400001	17500001	2951	59394
ENA_LUHQ01000003_LUHQ01000003_1	17500001	17600001	693	71648
ENA_LUHQ01000003_LUHQ01000003_1	17600001	17700001	12684	78808
ENA_LUHQ01000003_LUHQ01000003_1	17700001	17800001	1315	55806
ENA_LUHQ01000003_LUHQ01000003_1	17800001	17900001	3069	70773
ENA_LUHQ01000003_LUHQ01000003_1	17900001	18000001	1537	37835
ENA_LUHQ01000003_LUHQ01000003_1	18000001	18100001	4290	55850
ENA_LUHQ01000003_LUHQ01000003_1	18100001	18200001	1016	67433
ENA_LUHQ01000003_LUHQ01000003_1	18200001	18300001	562	71910
ENA_LUHQ01000003_LUHQ01000003_1	18300001	18400001	1499	71086
ENA_LUHQ01000003_LUHQ01000003_1	18400001	18500001	572	64937
ENA_LUHQ01000003_LUHQ01000003_1	18500001	18600001	479	79518
ENA_LUHQ01000003_LUHQ01000003_1	18600001	18700001	1602	53024
ENA_LUHQ01000003_LUHQ01000003_1	18700001	18800001	1136	59709
ENA_LUHQ01000003_LUHQ01000003_1	18800001	18900001	715	65115
ENA_LUHQ01000003_LUHQ01000003_1	18900001	19000001	1169	66047
ENA_LUHQ01000003_LUHQ01000003_1	19000001	19100001	395	73251
ENA_LUHQ01000003_LUHQ01000003_1	19100001	19200001	512	69651
ENA_LUHQ01000003_LUHQ01000003_1	19200001	19300001	501	76263
ENA_LUHQ01000003_LUHQ01000003_1	19300001	19400001	1170	56168
ENA_LUHQ01000003_LUHQ01000003_1	19400001	19500001	2756	69623
ENA_LUHQ01000003_LUHQ01000003_1	19500001	19600001	3979	68468
ENA_LUHQ01000003_LUHQ01000003_1	19600001	19700001	1145	51098
ENA_LUHQ01000003_LUHQ01000003_1	19700001	19800001	1035	68344
ENA_LUHQ01000003_LUHQ01000003_1	19800001	19900001	899	50040
ENA_LUHQ01000003_LUHQ01000003_1	19900001	20000001	888	53786
ENA_LUHQ01000003_LUHQ01000003_1	20000001	20100001	2190	70215
ENA_LUHQ01000003_LUHQ01000003_1	20100001	20200001	605	71896
ENA_LUHQ01000003_LUHQ01000003_1	20200001	20300001	1338	74364
ENA_LUHQ01000003_LUHQ01000003_1	20300001	20400001	656	71042
ENA_LUHQ01000003_LUHQ01000003_1	20400001	20500001	392	76291
ENA_LUHQ01000003_LUHQ01000003_1	20500001	20600001	309	70383
ENA_LUHQ01000003_LUHQ01000003_1	20600001	20700001	986	73285
ENA_LUHQ01000003_LUHQ01000003_1	20700001	20800001	395	69149
ENA_LUHQ01000003_LUHQ01000003_1	20800001	20900001	1099	75883
ENA_LUHQ01000003_LUHQ01000003_1	20900001	21000001	371	75521
ENA_LUHQ01000003_LUHQ01000003_1	21000001	21100001	872	73197
ENA_LUHQ01000003_LUHQ01000003_1	21100001	21200001	1203	75627
ENA_LUHQ01000003_LUHQ01000003_1	21200001	21300001	760	71168
ENA_LUHQ01000003_LUHQ01000003_1	21300001	21400001	503	73362
ENA_LUHQ01000003_LUHQ01000003_1	21400001	21500001	3450	79802
ENA_LUHQ01000003_LUHQ01000003_1	21500001	21600001	1106	65006
ENA_LUHQ01000003_LUHQ01000003_1	21600001	21700001	1533	69506
ENA_LUHQ01000003_LUHQ01000003_1	21700001	21800001	693	68479
ENA_LUHQ01000003_LUHQ01000003_1	21800001	21900001	2356	75424
ENA_LUHQ01000003_LUHQ01000003_1	21900001	22000001	297	78911
ENA_LUHQ01000003_LUHQ01000003_1	22000001	22100001	257	59208
ENA_LUHQ01000003_LUHQ01000003_1	22100001	22200001	966	76195
ENA_LUHQ01000003_LUHQ01000003_1	22200001	22300001	8180	72041
ENA_LUHQ01000003_LUHQ01000003_1	22300001	22400001	3042	70090
ENA_LUHQ01000003_LUHQ01000003_1	22400001	22500001	225	71078
ENA_LUHQ01000003_LUHQ01000003_1	22500001	22588153	2417	76157
